network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-20T09:00:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T09:02:00Z,2.996,6.63,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T09:05:00Z,2.45,8.18,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T09:07:00Z,1.958,7.66,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T09:10:00Z,1.464,7.04,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T09:12:00Z,0.903,7.52,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T09:14:00Z,0.406,7.94,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T09:30:00Z,2.012,3.26,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T09:30:00Z,2.481,6.31,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T09:30:00Z,6.857,5.73,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T09:30:00Z,4.503,0.13,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T09:30:00Z,4.055,6.73,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T10:00:00Z,2.021,3.57,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T10:00:00Z,2.491,6.36,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T10:00:00Z,6.807,4.58,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T10:00:00Z,4.513,0.14,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T10:00:00Z,4.082,6.68,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-20T10:00:00Z,2.03,5.35,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-20T10:00:00Z,2.449,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-20T10:00:00Z,2.57,5.09,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-20T10:00:00Z,2.029,6.27,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-20T10:00:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T10:02:00Z,2.989,5.83,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T10:05:00Z,2.443,7.41,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T10:07:00Z,1.947,7.45,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T10:10:00Z,1.449,7.06,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T10:12:00Z,0.951,7.33,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T10:14:00Z,0.457,7.66,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T10:30:00Z,2.03,3.52,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T10:30:00Z,2.49,6.43,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T10:30:00Z,6.828,5.17,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T10:30:00Z,4.52,0.12,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T10:30:00Z,4.076,6.52,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T11:00:00Z,2.034,1.45,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T11:00:00Z,2.486,6.35,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T11:00:00Z,6.828,6.07,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T11:00:00Z,4.521,0.13,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T11:00:00Z,4.119,6.59,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-20T11:00:00Z,1.95,5.27,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-20T11:00:00Z,2.372,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-20T11:00:00Z,2.524,5.11,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-20T11:00:00Z,1.97,6.15,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-20T11:00:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T11:02:00Z,3.011,5.81,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T11:05:00Z,2.465,6.69,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T11:07:00Z,1.906,7.04,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T11:10:00Z,1.413,7.16,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T11:12:00Z,0.917,7.36,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T11:14:00Z,0.426,7.72,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T11:30:00Z,2.034,1.04,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T11:30:00Z,2.492,6.38,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T11:30:00Z,6.85,6.06,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T11:30:00Z,4.518,0.12,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T11:30:00Z,4.113,6.64,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T12:00:00Z,2.029,1.02,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T12:00:00Z,2.5,6.62,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T12:00:00Z,6.854,6.06,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T12:00:00Z,4.514,0.12,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T12:00:00Z,4.093,6.7,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-20T12:00:00Z,1.86,4.64,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-20T12:00:00Z,2.29,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-20T12:00:00Z,2.46,4.89,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-20T12:00:00Z,1.9,5.78,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-20T12:00:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T12:02:00Z,3.043,5.98,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T12:05:00Z,2.418,6.23,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T12:07:00Z,1.929,7.05,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T12:10:00Z,1.427,7.2,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T12:12:00Z,0.929,7.18,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T12:14:00Z,0.428,7.67,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T12:30:00Z,2.033,1.64,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T12:30:00Z,2.504,6.58,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T12:30:00Z,6.864,6.25,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T12:30:00Z,4.502,0.13,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T12:30:00Z,4.067,6.17,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T13:00:00Z,2.031,1.97,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T13:00:00Z,2.49,6.44,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T13:00:00Z,6.805,6.53,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T13:00:00Z,4.485,0.12,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T13:00:00Z,4.065,5.92,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-20T13:00:00Z,1.781,4.31,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-20T13:00:00Z,2.22,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-20T13:00:00Z,2.398,4.54,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-20T13:00:00Z,1.841,5.77,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-20T13:00:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T13:02:00Z,2.996,4.84,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T13:05:00Z,2.441,7.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T13:07:00Z,1.945,7.28,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T13:10:00Z,1.426,7.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T13:12:00Z,1.086,7.36,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T13:15:00Z,0.429,7.81,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T13:30:00Z,2.027,3.09,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T13:30:00Z,2.476,6.35,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T13:30:00Z,6.795,6.59,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T13:30:00Z,4.472,0.11,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T13:30:00Z,4.033,5.79,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T13:45:00Z,1.042,7.07,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T13:54:00Z,1.036,7.07,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T13:57:00Z,1.39,7.04,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T14:00:00Z,2.01,3.01,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T14:00:00Z,2.464,6.51,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T14:00:00Z,6.843,6.66,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T14:00:00Z,4.467,0.11,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T14:00:00Z,4.018,6.33,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-20T14:00:00Z,1.72,4.33,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-20T14:00:00Z,2.16,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-20T14:00:00Z,2.345,4.12,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-20T14:00:00Z,1.79,5.95,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-20T14:00:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T14:02:00Z,3.082,5.98,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T14:05:00Z,2.429,6.77,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T14:07:00Z,1.906,7.42,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T14:10:00Z,1.549,7.3,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T14:12:00Z,1.05,6.99,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T14:15:00Z,0.552,7.23,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T14:22:00Z,2.898,4.1,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T14:24:00Z,2.55,5.88,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T14:30:00Z,1.996,4.78,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T14:30:00Z,2.466,6.58,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T14:30:00Z,6.812,7.64,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T14:30:00Z,4.468,0.11,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T14:30:00Z,3.997,6.96,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T15:00:00Z,1.979,5.82,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T15:00:00Z,2.47,6.51,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T15:00:00Z,6.817,8.28,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T15:00:00Z,4.475,0.11,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T15:00:00Z,3.97,7.19,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-20T15:00:00Z,1.68,4.7,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-20T15:00:00Z,2.12,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-20T15:00:00Z,2.3,4.69,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-20T15:00:00Z,1.76,6.27,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-20T15:00:00Z,2.405,2.41,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T15:02:00Z,3.064,6.15,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T15:05:00Z,2.402,6.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T15:07:00Z,2.048,7.55,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T15:10:00Z,1.543,7.58,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T15:12:00Z,0.928,7.54,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T15:15:00Z,0.573,7.84,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T15:30:00Z,1.969,6.27,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T15:30:00Z,2.473,5.82,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T15:30:00Z,6.821,8.27,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T15:30:00Z,4.474,0.11,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T15:30:00Z,3.921,7.05,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T16:00:00Z,1.971,6.83,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T16:00:00Z,2.465,6.17,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T16:00:00Z,6.809,7.8,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T16:00:00Z,4.486,0.11,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T16:00:00Z,3.882,6.94,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-20T16:00:00Z,1.69,4.76,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-20T16:00:00Z,2.12,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-20T16:00:00Z,2.28,5.17,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-20T16:00:00Z,1.775,6.22,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-20T16:00:00Z,2.36,2.09,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T16:19:00Z,12.79,2.4,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T16:30:00Z,1.977,6.94,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T16:30:00Z,2.457,6.75,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T16:30:00Z,6.753,8.09,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T16:30:00Z,4.49,0.11,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T16:30:00Z,3.843,6.61,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T16:31:00Z,0.596,1.3,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T16:42:00Z,2.961,4.53,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T16:45:00Z,2.459,6.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T16:48:00Z,1.917,6.98,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T16:51:00Z,1.555,7.32,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T16:54:00Z,1.023,7.3,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T16:57:00Z,0.453,7.64,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T17:00:00Z,1.99,7.16,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T17:00:00Z,2.463,5.77,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T17:00:00Z,6.831,7.19,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T17:00:00Z,4.493,0.11,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T17:00:00Z,3.835,6.52,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-20T17:00:00Z,2.165,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-20T17:00:00Z,2.317,5.23,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-20T17:00:00Z,1.818,6.66,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-20T17:00:00Z,2.321,1.75,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T17:03:00Z,3.071,4.79,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T17:06:00Z,2.571,5.26,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T17:08:00Z,2.077,6.52,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T17:11:00Z,1.557,7.32,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T17:14:00Z,0.959,7.69,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T17:17:00Z,0.594,7.84,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T17:30:00Z,1.996,7.01,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T17:30:00Z,2.471,6.28,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T17:30:00Z,6.82,7.03,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T17:30:00Z,4.497,0.11,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T17:30:00Z,3.826,6.88,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T18:00:00Z,2.002,5.77,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T18:00:00Z,2.463,7.53,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T18:00:00Z,6.793,7.3,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T18:00:00Z,4.496,0.11,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T18:00:00Z,3.834,6.54,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-20T18:00:00Z,1.86,5.89,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-20T18:00:00Z,2.248,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-20T18:00:00Z,2.4,5.32,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-20T18:00:00Z,1.877,7.11,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-20T18:00:00Z,2.3,1.81,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T18:03:00Z,3.056,5.1,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T18:06:00Z,2.552,5.44,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T18:09:00Z,2.044,7.05,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T18:12:00Z,1.445,7.79,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T18:14:00Z,0.891,7.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T18:17:00Z,0.429,8.11,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T18:30:00Z,1.995,5.47,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T18:30:00Z,2.451,8.21,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T18:30:00Z,6.774,7.35,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T18:30:00Z,4.496,0.11,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T18:30:00Z,3.866,6.77,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T19:00:00Z,1.998,4.79,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T19:00:00Z,2.433,9.15,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T19:00:00Z,6.75,7.12,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T19:00:00Z,4.484,0.11,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T19:00:00Z,3.911,7.67,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-20T19:00:00Z,1.947,6.22,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-20T19:00:00Z,2.34,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-20T19:00:00Z,2.47,6.2,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-20T19:00:00Z,1.947,6.64,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-20T19:00:00Z,2.313,1.84,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T19:03:00Z,2.954,5.78,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T19:06:00Z,2.432,6.08,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T19:09:00Z,2.073,7.16,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T19:12:00Z,1.412,8.13,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T19:14:00Z,0.87,8.24,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T19:17:00Z,0.403,8.29,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T19:30:00Z,1.991,4.23,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T19:30:00Z,2.42,9.01,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T19:30:00Z,6.686,7.63,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T19:30:00Z,4.463,0.11,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T19:30:00Z,3.992,7.71,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-20T20:00:00Z,1.984,3.09,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-20T20:00:00Z,2.405,9.05,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-20T20:00:00Z,6.642,7.93,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-20T20:00:00Z,4.448,0.11,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-20T20:00:00Z,4.065,7.89,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-20T20:00:00Z,1.996,7.11,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-20T20:00:00Z,2.4,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-20T20:00:00Z,2.51,6.17,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-20T20:00:00Z,2.0,6.77,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-20T20:00:00Z,2.37,2.03,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-20T20:03:00Z,2.959,6.09,1111122 
